PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,HRHR,RBIRBI,BBBB,SOSO,caret-upcaret-downSBcaret-upcaret-downSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS

1HughH NicolNicolX1‌‌‌
1984,PHI,160,701,105,191,36,19,15,69,28,168,72,15,.272,.307,.442,.749
1999,AZ,144,614,111,170,25,10,4,41,52,68,72,13,.277,.332,.370,.702
1888,PIT,120,505,69,119,14,3,0,15,12,36,71,--,.236,.256,.275,.531
1888,BRO,128,527,133,162,31,12,2,53,50,,71,--,.307,.373,.423,.796
1887,LOU,130,559,122,162,22,8,1,66,39,,71,--,.290,.338,.363,.701
1887,BAL,118,495,114,130,16,6,0,65,54,,71,--,.263,.336,.319,.655
1978,PIT,155,515,95,121,15,7,2,33,81,104,71,22,.235,.339,.303,.642
1981,MON,88,313,61,95,13,7,5,37,45,31,71,11,.304,.391,.438,.829
1986,MON,151,580,91,194,35,10,9,62,78,60,70,9,.334,.413,.476,.889
1973,STL,160,650,110,193,29,8,7,63,71,112,70,20,.297,.364,.398,.762
1896,BAL,130,521,125,209,27,9,0,121,19,11,70,--,.401,.472,.488,.960
1984,SD,158,596,106,154,19,7,3,34,75,57,70,21,.258,.342,.329,.671
2004,MIL,154,640,85,156,27,7,12,39,58,105,70,13,.244,.313,.364,.677
1977,PIT,147,544,72,137,20,10,1,29,38,71,70,18,.252,.306,.331,.637

1975,CAL,155,616,70,175,17,13,1,53,43,42,70,14,.284,.331,.359,.690
1887,BRO,136,548,109,144,24,6,1,53,80,,70,--,.263,.363,.334,.697
1985,MON,150,575,115,184,30,13,11,41,81,60,70,9,.320,.405,.475,.880
2009,BOS,153,624,94,188,27,10,8,60,49,74,70,12,.301,.355,.415,.770
1910,CIN,150,589,95,147,20,10,4,48,81,75,70,--,.250,.344,.338,.682
1993,CLE,148,569,116,185,28,8,1,42,81,83,70,14,.325,.408,.408,.816
1889,STL,118,512,110,126,13,3,4,49,42,30,69,--,.246,.317,.307,.624
1887,DET,118,471,79,129,13,7,4,69,30,24,69,--,.274,.320,.357,.677
1897,BAL,131,536,113,189,43,7,4,116,36,,69,--,.353,.404,.481,.885
1916,DET,145,542,113,201,31,10,5,68,78,39,68,24,.371,.452,.493,.945
1982,STL,156,592,120,182,35,8,8,69,64,74,68,26,.307,.381,.434,.815
2010,CWS,160,651,96,179,18,3,1,47,45,47,68,18,.275,.341,.316,.657
1886,PHA,123,489,115,144,28,11,7,59,64,,68,--,.294,.377,.440,.817
2008,COL,133,479,64,120,15,2,1,26,36,79,68,7,.251,.308,.296,.604
1889,BSN,125,507,120,149,41,5,9,78,65,40,68,--,.294,.376,.448,.824
1978,DET,155,666,126,198,30,3,12,62,65,104,68,16,.297,.361,.405,.766
1896,BAL,126,544,153,210,22,13,4,82,37,9,67,--,.386,.432,.496,.928
1912,CIN,145,548,120,154,29,11,4,38,83,61,67,--,.281,.381,.396,.777
1903,CHC,125,441,83,144,24,10,2,81,78,,67,--,.327,.439,.440,.879
1973,CIN,157,576,116,167,35,2,26,82,111,61,67,15,.290,.406,.493,.899
1889,KC,139,560,96,160,24,12,3,87,56,69,67,--,.286,.351,.388,.739
1895,CHI,123,478,120,186,27,16,10,98,55,24,67,--,.389,.456,.575,1.031
1975,CIN,146,498,107,163,27,6,17,94,132,52,67,10,.327,.466,.508,.974
1903,BRO,139,515,99,171,29,9,9,75,75,,67,--,.332,.423,.476,.899
1909,PHA,153,571,104,198,30,10,3,56,62,,67,--,.347,.416,.450,.866

1984,OAK,142,502,113,147,27,4,16,58,86,81,66,18,.293,.399,.458,.857
1893,LOU,122,529,104,127,15,7,5,54,56,63,66,--,.240,.319,.323,.642
1998,OAK,152,542,101,128,16,1,14,57,118,114,66,13,.236,.376,.347,.723
1983,SD,144,503,83,139,20,2,0,22,65,43,66,13,.276,.360,.324,.684
1889,PHA,125,516,134,140,39,6,0,39,67,30,66,--,.271,.375,.370,.745
1996,KC,143,524,80,148,14,4,1,35,39,79,66,22,.282,.334,.330,.664
1887,BRO,134,520,123,134,22,10,1,68,76,,66,--,.258,.365,.344,.709
1894,LOU,129,536,122,136,22,14,9,57,60,73,66,--,.254,.332,.397,.729
1999,NYM,155,453,90,142,23,4,4,36,60,100,66,17,.313,.396,.408,.804
1992,CLE,148,576,96,164,15,8,5,42,68,54,66,12,.285,.362,.365,.727
1897,BSN,127,507,152,174,17,5,3,61,105,,66,--,.343,.461,.414,.875
1892,CIN,152,622,111,148,20,4,0,44,60,55,66,--,.238,.310,.283,.593
1897,NYG,130,519,112,183,31,10,10,136,41,,65,--,.353,.407,.509,.916
1889,STL,137,587,105,168,28,10,3,102,19,19,65,--,.286,.312,.383,.695
1894,CHI,111,442,84,145,16,9,6,90,56,18,65,--,.328,.405,.446,.851
1891,BRO,134,521,106,139,36,9,3,65,57,31,65,--,.267,.340,.388,.728
1989,STL,145,563,94,143,21,9,2,28,50,90,65,10,.254,.316,.334,.650
1990,OAK,136,489,119,159,33,3,28,61,97,60,65,10,.325,.439,.577,1.016
1910,DET,140,509,106,196,36,13,8,91,64,,65,--,.385,.458,.554,1.012
1988,HOU,149,576,79,148,21,9,0,37,66,66,65,27,.257,.334,.325,.659
2003,FLA,162,668,100,204,28,7,1,41,55,35,65,20,.305,.361,.373,.734
1890,PBU,118,472,106,131,16,6,1,44,80,24,65,--,.278,.389,.343,.732
1889,BRO,138,560,139,149,18,3,2,73,80,41,65,--,.266,.365,.320,.685
1971,STL,157,640,126,200,37,7,7,61,76,107,64,19,.313,.385,.425,.810
2006,NYM,153,647,122,194,30,17,19,81,53,81,64,17,.300,.354,.487,.841

2007,LAD,162,668,96,196,24,8,0,41,33,37,64,15,.293,.331,.353,.684
2014,LAD,148,609,92,176,24,12,2,34,31,107,64,19,.289,.326,.378,.704
1897,BAL,129,564,145,239,27,19,0,74,35,,64,--,.424,.464,.539,1.003
1888,CHI,135,517,90,129,22,10,8,57,32,38,64,--,.250,.297,.377,.674
1888,CLE,120,470,73,124,10,2,0,51,12,,64,--,.264,.312,.294,.606
1990,HOU,142,511,69,130,9,5,1,28,39,87,64,25,.254,.305,.297,.602
1965,STL,155,631,107,182,35,8,16,69,45,116,63,27,.288,.345,.445,.790
1889,PHA,137,556,152,171,38,13,19,119,77,68,63,--,.308,.393,.525,.918
1920,WAS,153,624,83,211,29,9,3,80,39,23,63,30,.338,.381,.428,.809
1889,CIN,135,540,109,145,25,7,5,57,60,29,63,--,.269,.346,.369,.715
1980,MON,154,567,84,127,13,13,0,46,70,75,63,13,.224,.307,.293,.600
1889,BSN,90,362,93,84,10,5,2,24,59,56,63,--,.232,.341,.304,.645
1890,BKW,128,561,134,188,15,12,4,60,51,22,63,--,.335,.393,.426,.819
1976,LA,117,427,72,103,17,7,4,20,56,49,63,10,.241,.333,.342,.675
1912,PHA,153,543,137,189,25,11,0,64,101,,63,--,.348,.450,.435,.885
1916,PIT,154,599,90,158,23,11,7,42,59,58,63,19,.264,.337,.374,.711
1972,STL,153,621,81,193,26,8,3,42,47,93,63,18,.311,.359,.393,.752
1889,BAL,134,527,103,196,22,11,5,99,42,26,63,--,.372,.450,.484,.934
2000,FLA,136,539,101,180,17,3,2,17,78,86,62,22,.334,.418,.388,.806
1968,OAK,159,642,87,177,25,9,4,38,50,69,62,22,.276,.330,.361,.691
2016,MIL,156,589,92,168,38,3,19,63,79,174,62,18,.285,.369,.457,.826
2005,LAA,158,642,113,186,25,10,8,57,64,101,62,17,.290,.352,.397,.749
1997,MIN,156,611,117,178,26,10,9,58,84,84,62,10,.291,.390,.411,.801
1914,NYG,154,561,100,170,35,10,3,60,89,53,62,--,.303,.403,.417,.820
1890,LOU,118,489,93,116,16,9,1,49,37,4,62,--,.237,.292,.313,.605

1969,OAK,135,547,71,142,15,2,2,25,30,62,62,8,.260,.302,.305,.607
1890,LOU,133,493,87,126,16,11,1,82,62,,62,--,.256,.348,.339,.687
1897,BAL,114,460,91,163,29,4,2,87,29,,62,--,.354,.394,.448,.842
1887,IND,122,483,91,142,18,7,0,40,41,8,62,--,.294,.361,.360,.721
1913,WAS,153,589,88,139,15,10,5,42,72,103,62,--,.236,.322,.321,.643
1889,NYG,114,479,87,143,13,4,1,67,27,7,62,--,.299,.339,.349,.688
1968,STL,159,660,92,184,46,14,6,51,46,124,62,12,.279,.328,.418,.746
1907,PIT,142,515,98,180,38,14,6,82,46,,61,--,.350,.408,.513,.921
1943,WAS,141,613,102,180,36,5,1,52,41,27,61,14,.294,.341,.374,.715
1895,BAL,96,388,110,143,13,6,2,48,60,9,61,--,.369,.459,.448,.907
1980,CLE,132,528,82,180,30,9,0,40,28,45,61,18,.341,.375,.432,.807
1889,CIN,135,496,110,125,21,11,7,70,69,62,61,--,.252,.350,.381,.731
1931,NYY,149,600,120,189,28,11,17,122,75,77,61,23,.315,.396,.483,.879
1894,PIT,131,522,148,185,39,20,13,121,75,13,61,--,.354,.441,.580,1.021
1980,SD,158,642,91,193,26,8,4,41,61,73,61,16,.301,.363,.385,.748
2011,ATL,158,656,94,193,34,10,2,50,53,140,61,14,.294,.349,.386,.735
1911,NYG,149,565,96,158,19,10,3,50,81,69,61,--,.280,.376,.365,.741
1912,DET,140,553,119,227,30,23,7,83,43,,61,--,.410,.458,.586,1.044
1977,HOU,141,530,92,148,36,8,14,71,47,50,61,14,.279,.346,.457,.803
1913,PIT,154,620,99,172,23,10,5,49,55,67,61,--,.277,.339,.371,.710
2009,HOU,157,606,97,173,27,12,3,35,63,140,61,12,.285,.354,.384,.738
1982,PIT,158,645,82,158,18,9,3,44,44,121,60,26,.245,.292,.315,.607
1976,CIN,141,472,113,151,30,5,27,111,114,41,60,9,.320,.444,.576,1.020
1984,TOR,128,441,59,136,24,15,2,44,33,41,60,14,.308,.366,.444,.810
1994,CLE,112,459,105,160,32,9,12,57,52,56,60,12,.349,.412,.536,.948

1888,CHI,129,549,115,182,33,10,16,64,35,50,60,--,.332,.377,.515,.892
1890,STL,130,526,118,146,9,9,1,40,73,,60,--,.278,.377,.335,.712
1889,COL,136,578,105,148,22,8,3,70,38,65,60,--,.256,.303,.337,.640
1987,SEA,160,530,73,146,31,8,1,35,39,34,60,20,.275,.325,.370,.695
2017,MIA,158,653,114,201,20,9,2,33,25,93,60,16,.308,.341,.375,.716
1897,BAL,117,439,133,156,26,9,2,79,42,,60,--,.355,.463,.469,.932
2009,TB,156,606,96,185,28,8,15,68,51,99,60,16,.305,.364,.452,.816
1892,CHI,143,581,114,170,23,19,5,58,45,56,60,--,.293,.349,.423,.772
1892,WAS,152,593,108,167,19,8,3,75,86,23,60,--,.282,.376,.356,.732
1997,PIT,155,641,85,178,26,9,6,50,43,109,60,7,.278,.326,.374,.700
1891,BSN,139,577,129,163,21,12,9,75,80,51,60,--,.282,.377,.407,.784
2005,NYM,161,696,99,190,24,17,7,58,27,78,60,15,.273,.300,.386,.686
1886,STL,134,578,152,174,23,8,1,47,55,,60,--,.301,.368,.374,.742
1888,CLE,127,493,80,115,13,6,1,33,50,,60,--,.233,.311,.290,.601
1997,LA,145,576,84,153,18,3,2,44,65,78,59,12,.266,.337,.318,.655
1978,SEA,147,550,77,129,14,1,1,25,69,66,59,10,.235,.319,.269,.588
1987,KC,146,610,97,170,18,15,4,30,32,88,59,11,.279,.320,.377,.697
2005,CWS,129,507,80,147,28,1,0,25,47,75,59,23,.290,.351,.349,.700
1893,STL,132,581,114,164,18,7,1,54,49,23,59,--,.282,.340,.343,.683
1974,LA,145,530,95,141,26,3,10,35,66,71,59,18,.266,.350,.383,.733
1983,KC,137,576,90,159,22,8,2,33,33,75,59,8,.276,.316,.352,.668
1888,CIN,136,551,68,147,14,5,3,67,5,,59,--,.267,.280,.327,.607
1887,BRO,138,580,133,155,26,6,3,69,61,,59,--,.267,.343,.348,.691
1891,STL,141,567,136,165,14,5,5,66,119,25,59,--,.291,.424,.360,.784
2004,TB,152,626,104,185,26,19,11,55,35,81,59,15,.296,.331,.450,.781

1905,NYG,153,525,74,129,14,7,2,61,66,,59,--,.246,.344,.310,.654
1886,STL,138,563,114,158,31,13,2,95,29,,59,--,.281,.332,.393,.725
1890,TOL,128,498,113,147,22,20,6,72,78,,59,--,.295,.404,.456,.860
2017,CIN,139,582,85,144,17,11,4,38,44,133,59,13,.247,.299,.335,.634
1894,CIN,129,524,129,164,23,6,4,60,60,24,59,--,.313,.393,.403,.796
1905,CHC,145,558,78,145,17,14,2,56,43,,59,--,.260,.325,.351,.676
1993,FLA,142,551,75,147,19,2,4,41,49,74,58,22,.267,.327,.330,.657
1979,SF,142,460,87,119,15,4,5,30,96,84,58,24,.259,.386,.341,.727
1972,CIN,149,552,122,161,23,4,16,73,115,44,58,17,.292,.417,.435,.852
1976,PIT,144,519,76,134,8,6,0,24,44,79,58,11,.258,.321,.297,.618
2015,MIA,145,615,88,205,24,8,4,46,25,91,58,20,.333,.359,.418,.777
1914,PHA,152,526,122,181,23,14,2,85,97,31,58,30,.344,.452,.452,.904
2016,CIN,119,411,69,107,19,3,3,17,36,93,58,8,.260,.321,.343,.664
1982,NYM,159,639,90,178,25,9,5,55,32,102,58,16,.279,.314,.369,.683
1991,OAK,134,470,105,126,17,1,18,57,98,73,58,18,.268,.400,.423,.823
2006,TB,151,600,89,183,20,16,18,77,37,85,58,9,.305,.348,.482,.830
1998,PIT,159,655,85,185,26,7,3,45,38,94,58,8,.282,.319,.357,.676
1974,CIN,149,512,107,150,31,3,22,67,120,69,58,12,.293,.427,.494,.921
1976,HOU,150,575,89,171,26,5,18,83,55,51,58,15,.297,.357,.454,.811
1887,BAL,140,551,122,188,33,19,9,99,63,,58,--,.341,.414,.519,.933
1918,PIT,126,468,70,128,14,6,3,48,62,25,58,--,.274,.363,.348,.711
1898,PHI,144,548,115,183,36,9,4,92,77,,58,--,.334,.426,.454,.880
1976,DET,135,544,93,172,23,8,4,39,51,111,58,20,.316,.376,.410,.786
1911,WAS,154,616,109,194,24,8,3,35,74,,58,--,.315,.395,.394,.789
1888,PHI,121,454,72,107,14,6,1,35,53,66,58,--,.236,.325,.300,.625

1889,KC,132,506,68,103,16,7,3,68,54,61,58,--,.204,.297,.281,.578
2006,CHC,162,699,87,204,32,13,3,40,32,38,58,20,.292,.330,.388,.718
1910,NYG,149,553,78,153,27,8,4,87,52,51,57,--,.277,.345,.376,.721
1892,BRO,122,490,72,119,14,5,1,56,29,52,57,--,.243,.289,.298,.587
1896,PIT,114,479,104,173,26,14,2,82,32,13,57,--,.361,.410,.486,.896
1906,CHC,136,474,103,151,24,10,3,71,70,,57,--,.319,.419,.430,.849
1970,CIN,152,589,112,186,34,6,16,80,62,94,57,20,.316,.384,.475,.859
2005,FLA,162,656,96,181,19,13,2,47,41,45,57,17,.276,.326,.354,.680
1897,LOU,128,518,120,202,30,13,6,67,45,,57,--,.390,.462,.533,.995
1890,TOL,134,485,72,117,13,5,1,49,76,,57,--,.241,.350,.295,.645
1887,PHI,104,464,110,151,19,7,4,67,21,21,57,--,.325,.359,.422,.781
1913,BSN,140,524,74,143,20,1,2,50,38,48,57,--,.273,.333,.326,.659
1905,PIT,147,548,114,199,32,14,6,101,54,,57,--,.363,.427,.505,.932
1980,SD,158,609,67,140,18,5,0,35,71,49,57,15,.230,.313,.276,.589
1964,BAL,146,578,93,154,20,3,10,37,49,51,57,17,.266,.324,.363,.687
1892,PHI,139,554,132,183,21,7,3,53,81,29,57,--,.330,.423,.410,.833
1974,HOU,160,610,95,164,29,5,26,102,64,103,57,17,.269,.338,.461,.799
1889,IND,134,582,128,205,40,3,7,85,31,10,57,--,.352,.390,.467,.857
1890,COL,135,485,86,107,5,4,1,62,96,,57,--,.221,.357,.254,.611
2015,CIN,114,412,56,93,8,3,4,28,28,75,57,8,.226,.274,.289,.563
1892,BSN,151,646,115,181,33,6,6,78,44,36,57,--,.280,.334,.378,.712
1988,STL,153,575,80,155,27,1,3,51,74,43,57,9,.270,.350,.336,.686
1889,STL,140,604,136,176,24,7,2,63,46,26,57,--,.291,.348,.364,.712
1891,BSN,134,544,118,152,31,20,16,95,79,69,57,--,.279,.373,.498,.871
1983,CWS,160,515,71,130,19,5,3,52,49,66,57,12,.252,.318,.326,.644

1887,CHI,123,479,95,133,21,6,16,89,34,20,57,--,.278,.327,.447,.774
1893,CIN,127,531,101,150,18,6,2,49,62,20,57,--,.282,.368,.350,.718
1891,BRO,105,441,85,122,13,5,0,39,36,10,57,--,.277,.335,.329,.664
1985,STL,152,612,114,216,26,18,10,82,34,86,56,16,.353,.384,.503,.887
2001,SEA,157,692,127,242,34,8,8,69,30,53,56,14,.350,.381,.457,.838
1943,CWS,150,599,82,147,22,12,3,48,55,47,56,14,.245,.310,.337,.647
2014,CIN,152,563,72,141,25,8,6,48,34,117,56,23,.250,.292,.355,.647
1977,SD,146,525,79,152,16,11,5,32,60,80,56,12,.290,.363,.390,.753
2008,NYM,159,688,113,204,37,19,16,68,66,82,56,15,.297,.358,.475,.833
1890,NYG,133,553,132,168,25,21,13,59,68,53,56,--,.304,.385,.495,.880
1890,SYR,126,493,109,170,33,14,2,89,72,,56,--,.345,.434,.481,.915
1973,HOU,139,525,86,168,35,2,25,70,41,79,56,15,.320,.376,.537,.913
2014,HOU,158,660,85,225,47,3,7,59,36,53,56,9,.341,.377,.453,.830
1983,LA,155,623,94,175,18,5,5,41,58,73,56,30,.281,.342,.350,.692
1959,CWS,152,612,98,157,18,5,6,51,53,40,56,13,.257,.316,.332,.648
1995,FLA,124,440,86,115,20,7,5,32,80,68,56,21,.261,.384,.373,.757
1888,BSN,107,440,85,140,22,11,9,71,31,39,56,--,.318,.368,.480,.848
1886,PHI,107,437,93,109,15,4,2,28,31,35,56,--,.249,--,.316,--
1889,BAL,138,567,122,178,24,7,3,64,42,37,56,--,.314,.369,.397,.766
1987,SD,157,589,119,218,36,13,7,54,82,35,56,12,.370,.447,.511,.958
1889,KC,134,579,103,176,23,11,5,97,20,68,56,--,.304,.335,.408,.743
1997,CIN,115,465,53,127,13,7,5,23,34,67,56,13,.273,.329,.363,.692
1985,CAL,125,443,67,114,10,8,1,32,62,125,56,9,.257,.347,.323,.670
1975,STL,136,528,78,163,27,6,3,47,38,64,56,16,.309,.359,.400,.759
1981,OAK,108,423,89,135,18,7,6,35,64,68,56,22,.319,.408,.437,.845

1976,STL,133,498,73,150,24,5,4,67,35,75,56,19,.301,.344,.394,.738
1991,MON,151,563,83,134,15,4,10,51,95,151,56,23,.238,.347,.332,.679
1888,STL,134,455,111,105,17,6,3,53,116,,56,--,.231,.400,.314,.714
1892,PIT,130,551,106,153,18,6,2,38,31,29,56,--,.278,.322,.343,.665
1913,PHA,148,534,125,184,23,13,3,73,85,37,55,--,.345,.441,.453,.894
1899,STL,146,591,109,194,21,14,2,82,34,,55,--,.328,.368,.421,.789
1993,TOR,153,589,109,192,35,6,17,93,80,67,55,15,.326,.408,.492,.900
1890,RCH,123,491,83,138,12,8,5,84,59,,55,--,.281,.359,.369,.728
1967,KCA,147,601,85,149,29,6,3,32,36,82,55,16,.248,.297,.331,.628
1888,KC,130,516,94,127,12,10,4,41,67,,55,--,.246,.345,.331,.676
2001,DET,131,523,79,153,14,11,6,48,36,83,55,15,.293,.337,.396,.733
2003,TB,151,630,80,177,18,9,5,54,26,102,55,10,.281,.309,.362,.671
1890,CIN,132,528,125,135,16,22,3,39,82,26,55,--,.256,.362,.386,.748
1891,BSR,133,456,102,118,11,5,0,65,96,36,55,--,.259,.393,.305,.698
1888,BRO,136,532,105,149,27,6,2,65,30,61,55,--,.280,.327,.365,.692
1917,DET,152,588,107,225,44,24,6,102,61,34,55,--,.383,.444,.570,1.014
1972,HOU,139,559,103,179,39,8,22,82,56,62,55,21,.320,.385,.537,.922
1944,NYY,154,643,125,205,35,16,8,43,73,87,55,11,.319,.389,.460,.849
1906,PHI,154,563,77,159,36,8,6,67,52,,55,--,.282,.348,.407,.755
1892,BAL,148,611,115,179,22,14,7,62,76,34,55,--,.293,.373,.409,.782
1915,--,136,483,92,165,23,11,12,83,85,50,55,--,.342,.446,.509,.955
1993,CAL,152,576,75,156,17,6,1,32,48,53,55,24,.271,.328,.326,.654
1997,STL,150,572,92,169,26,14,11,58,55,72,55,14,.295,.357,.448,.805
1890,TOL,94,381,71,102,16,10,1,36,51,,55,--,.268,.359,.370,.729
2000,LA,147,528,94,139,11,9,6,58,68,117,55,10,.263,.346,.352,.698

1898,BSN,110,417,110,154,16,5,3,50,87,,54,--,.369,.480,.453,.933
1973,BOS,147,566,92,159,23,3,17,71,61,93,54,14,.281,.351,.422,.773
1995,CLE,118,481,93,149,22,13,7,53,40,49,54,15,.310,.362,.453,.815
1891,PIT,119,455,87,121,12,8,0,60,48,30,54,--,.266,.341,.327,.668
1982,TOR,147,597,89,185,32,3,5,42,21,44,54,20,.310,.338,.399,.737
2000,CHC,153,607,98,180,40,2,6,47,63,39,54,7,.297,.367,.399,.766
1998,CLE,154,600,101,169,31,6,12,64,87,80,54,10,.282,.371,.413,.784
1909,CIN,124,446,73,107,17,6,1,34,56,,54,--,.240,.335,.312,.647
1890,NYG,124,512,91,172,32,9,1,66,41,8,54,--,.336,.395,.439,.834
1895,BAL,131,518,148,189,26,19,10,134,77,29,54,--,.365,.456,.546,1.002
1976,OAK,149,536,67,137,14,1,1,52,63,80,54,12,.256,.331,.291,.622
1893,NYG,135,537,122,150,23,10,9,80,51,32,54,--,.279,.369,.410,.779
1906,NYG,148,498,76,149,23,8,2,65,74,,54,--,.299,.396,.390,.786
1992,MIL,149,579,93,168,19,6,1,47,55,124,54,18,.290,.352,.349,.701
1996,TOR,125,496,87,142,15,1,1,29,71,68,54,13,.286,.377,.327,.704
1985,CHC,153,609,113,186,31,6,26,83,57,97,54,11,.305,.364,.504,.868
1983,NYM,152,638,91,176,25,6,7,51,18,103,54,16,.276,.300,.367,.667
1888,CIN,111,458,88,110,12,10,4,51,43,,54,--,.240,.312,.336,.648
1891,BSR,139,514,96,111,15,4,0,46,63,34,54,--,.216,.309,.261,.570
1974,OAK,149,543,79,141,20,5,4,33,69,86,54,26,.260,.347,.337,.684
1906,PIT,143,516,103,175,38,9,2,71,58,,53,--,.339,.416,.459,.875
1904,PIT,133,490,97,171,44,14,4,75,59,,53,--,.349,.423,.520,.943
1996,COL,141,568,113,184,23,4,8,74,47,31,53,19,.324,.393,.421,.814
1977,PIT,150,492,69,118,19,9,7,34,38,102,53,16,.240,.295,.358,.653
1991,TOR,161,637,88,188,41,11,9,69,57,86,53,11,.295,.354,.436,.790

1889,PIT,116,461,81,110,14,10,2,37,58,25,53,--,.239,.326,.325,.651
1908,PIT,151,568,100,201,39,19,10,109,54,,53,--,.354,.415,.542,.957
1961,CWS,156,625,90,170,24,4,6,45,38,33,53,13,.272,.313,.352,.665
1895,PIT,129,514,114,192,38,13,7,97,57,25,53,--,.374,.447,.539,.986
1891,NYG,134,542,111,166,30,12,16,73,69,32,53,--,.306,.388,.494,.882
1964,LA,158,630,81,173,15,5,2,34,41,73,53,17,.275,.318,.324,.642
1895,BAL,131,529,159,204,41,7,4,125,24,17,53,--,.386,.444,.512,.956
1909,DET,157,532,114,145,18,2,0,33,88,,53,--,.273,.380,.314,.694
1969,STL,157,655,97,195,33,10,12,47,50,115,53,14,.298,.349,.434,.783
1888,NYG,103,415,83,127,18,15,6,58,24,28,53,--,.306,.348,.465,.813
1896,CIN,122,521,120,177,24,9,1,52,41,29,53,--,.340,.392,.426,.818
1886,CHI,118,451,155,175,32,11,4,79,83,33,53,--,.388,--,.534,--
1917,CWS,156,564,91,163,18,12,0,67,89,16,53,--,.289,.389,.363,.752
1977,KC,154,497,72,130,26,6,5,60,41,84,53,13,.262,.320,.368,.688
1892,BSN,152,603,119,146,19,5,4,63,93,29,53,--,.242,.347,.310,.657
1987,HOU,141,564,96,167,28,3,11,63,42,70,53,9,.296,.352,.415,.767
1985,PHI,161,663,101,175,31,13,19,74,33,141,53,19,.264,.303,.436,.739
1992,BAL,159,623,100,169,28,10,21,80,98,98,53,16,.271,.373,.449,.822
1993,TOR,134,481,114,139,22,2,21,59,120,65,53,8,.289,.432,.474,.906
1993,MON,157,630,104,188,27,2,19,95,52,76,53,10,.298,.351,.438,.789
1973,OAK,146,554,98,158,10,5,5,34,78,89,53,20,.285,.376,.348,.724
1890,TOL,126,462,106,151,23,11,3,64,80,,53,--,.327,.444,.444,.888
1968,PIT,153,627,76,174,12,6,0,31,45,57,52,21,.278,.326,.316,.642
1888,CLE,131,548,94,164,21,15,6,68,28,,52,--,.299,.340,.425,.765
1987,CWS,130,475,78,112,26,6,12,48,69,90,52,11,.236,.328,.392,.720

1980,SD,160,564,61,168,24,3,4,59,49,90,52,5,.298,.352,.372,.724
1990,PIT,151,519,104,156,32,3,33,114,93,83,52,13,.301,.406,.565,.971
1912,BOS,153,580,136,222,53,12,10,90,82,,52,--,.383,.464,.567,1.031
1888,NYG,113,443,75,130,16,8,9,52,42,42,52,--,.293,.364,.427,.791
1917,CLE,156,563,98,170,28,13,2,36,61,65,52,--,.302,.370,.409,.779
1984,CLE,159,602,108,162,25,9,3,49,86,62,52,22,.269,.361,.355,.716
1976,OAK,157,595,85,147,25,1,15,68,58,72,52,12,.247,.329,.368,.697
1985,KC,148,544,92,140,25,6,6,48,56,89,52,13,.257,.332,.358,.690
2006,LAA,155,604,93,161,23,8,9,62,65,100,52,16,.267,.336,.376,.712
2003,DET,144,557,58,160,23,8,1,32,25,74,52,24,.287,.319,.363,.682
1966,KCA,142,573,82,153,29,10,5,42,25,72,52,10,.267,.302,.379,.681
1889,CHI,136,584,144,182,21,7,12,89,46,30,52,--,.312,.364,.416,.780
1888,BAL,135,514,61,107,14,8,1,53,20,,52,--,.208,.249,.272,.521
1978,TEX,157,539,78,135,17,4,9,57,63,91,52,14,.250,.331,.347,.678
1972,OAK,149,625,85,150,25,2,8,32,32,88,52,14,.240,.278,.325,.603
1891,COL,136,498,82,114,15,1,0,39,78,55,52,--,.229,.336,.263,.599
1920,PIT,130,485,74,140,18,4,1,35,59,31,52,10,.289,.369,.348,.717
1967,STL,159,689,113,206,32,12,21,76,24,109,52,18,.299,.327,.472,.799
2010,HOU,141,535,84,142,25,6,2,38,59,109,52,12,.265,.341,.346,.687
1971,KC,147,555,80,167,26,4,15,79,40,74,52,8,.301,.345,.443,.788
2013,BOS,134,577,92,172,31,8,9,53,47,92,52,4,.298,.355,.426,.781
1887,BSN,127,507,87,131,13,20,5,77,16,35,52,--,.258,.281,.393,.674
1901,CWS,137,556,93,143,15,8,3,70,36,,52,--,.257,.311,.329,.640
1890,CPI,93,378,82,90,13,4,1,35,45,40,52,--,.238,.326,.302,.628
1905,NYG,150,551,81,154,27,17,5,108,56,,52,--,.279,.351,.417,.768

1894,BRO,123,492,135,168,22,10,8,82,77,42,51,--,.341,.436,.476,.912
1917,CLE,145,495,69,141,30,9,1,72,52,73,51,--,.285,.355,.388,.743
2006,FLA,158,633,119,185,46,11,17,59,56,128,51,15,.292,.353,.480,.833
1992,CAL,149,577,83,165,17,4,0,35,45,64,51,21,.286,.337,.329,.666
1911,NYG,151,534,83,157,27,10,1,77,72,59,51,--,.294,.393,.388,.781
1965,KCA,144,578,67,156,23,12,6,42,41,71,51,19,.270,.326,.382,.708
1999,LA,119,456,73,128,24,2,2,41,63,26,51,22,.281,.371,.355,.726
1910,CIN,144,506,63,152,21,5,2,46,70,60,51,--,.300,.389,.374,.763
1922,SLB,142,586,134,246,42,18,8,105,49,14,51,19,.420,.467,.594,1.061
1939,WAS,128,530,103,160,20,7,2,35,56,36,51,17,.302,.369,.377,.746
